Tweet_ID,Timestamp,User_name,Location,Language,Tweet_text,Hashtags,ReTweets,Likes,Sentiment,cleaned_text
108347,2025-06-08 20:46:00,@ranbir21,Assam,Kannada,ನಾನು ಸಿನಿಮಾ ನೋಡುತ್ತಿದ್ದೇನೆ.,#ಮಳೆ,10,87,Neutral,ನಾನು ಸಿನಿಮಾ ನೋಡುತ್ತಿದ್ದೇನೆ.
108348,2025-06-08 20:47:00,@handajivin,Uttar Pradesh,English,The new policy is disappointing.,"#policy,#weekend",26,155,Negative,The new policy is disappointing.
108349,2025-06-08 20:47:00,@nayantara19,Uttar Pradesh,Hindi,मैं फिल्म देखने गया था।,#फिल्म,77,126,Neutral,मैं फिल्म देखने गया था।
108350,2025-06-08 20:47:00,@aliagarg,Jharkhand,Kannada,ನಮ್ಮ ರಾಜ್ಯದಲ್ಲಿ ಮಳೆಯಾಗಿದೆ.,#ಮಳೆ,74,105,Neutral,ನಮ್ಮ ರಾಜ್ಯದಲ್ಲಿ ಮಳೆಯಾಗಿದೆ.
108351,2025-06-08 20:47:00,@rajhansh,Tamil Nadu,Kannada,ನಮ್ಮ ರಾಜ್ಯದಲ್ಲಿ ಮಳೆಯಾಗಿದೆ.,"#ಮಳೆ,#ಬೆಂಗಳೂರು",80,7,Neutral,ನಮ್ಮ ರಾಜ್ಯದಲ್ಲಿ ಮಳೆಯಾಗಿದೆ.
108352,2025-06-08 20:48:00,@vivaankapoor,West Bengal,Hindi,आज मौसम बहुत अच्छा है।,#दिल्ली,95,44,Neutral,आज मौसम बहुत अच्छा है।
108353,2025-06-08 20:48:00,@sarnamanikya,Punjab,Hindi,दिल्ली की ट्रैफिक बहुत ज्यादा है।,#दिल्ली,63,11,Neutral,दिल्ली की ट्रैफिक बहुत ज्यादा है।
108354,2025-06-08 20:48:00,@khoslaumang,Kerala,Hindi,मैं फिल्म देखने गया था।,"#फिल्म,#दिल्ली",45,24,Neutral,मैं फिल्म देखने गया था।
108355,2025-06-08 20:48:00,@sairaiyer,Odisha,unknown,Enjoying the weekend vibes!,#policy,36,8,Positive,Enjoying the weekend vibes!
108356,2025-06-08 20:49:00,@aarnavarma,Maharashtra,Hindi,दिल्ली की ट्रैफिक बहुत ज्यादा है।,"#फिल्म,#दिल्ली",10,163,Neutral,दिल्ली की ट्रैफिक बहुत ज्यादा है।
108357,2025-06-08 20:49:00,@anika52,Bihar,English,The new policy is disappointing.,"#policy,#traffic",0,60,Negative,The new policy is disappointing.
108358,2025-06-08 20:49:00,@ydass,West Bengal,English,Traffic is crazy in Bangalore today.,#traffic,98,102,Negative,Traffic is crazy in Bangalore today.
108359,2025-06-08 20:49:00,@yadavhridaan,Jharkhand,Hindi,मैं फिल्म देखने गया था।,#फिल्म,86,92,Neutral,मैं फिल्म देखने गया था।
108360,2025-06-08 20:50:00,@waliamiraya,Gujarat,Kannada,ನಮ್ಮ ರಾಜ್ಯದಲ್ಲಿ ಮಳೆಯಾಗಿದೆ.,"#ಸಿನಿಮಾ,#ಬೆಂಗಳೂರು",91,10,Neutral,ನಮ್ಮ ರಾಜ್ಯದಲ್ಲಿ ಮಳೆಯಾಗಿದೆ.
108361,2025-06-08 20:50:00,@cbhasin,Uttar Pradesh,Hindi,दिल्ली की ट्रैफिक बहुत ज्यादा है।,#फिल्म,18,151,Neutral,दिल्ली की ट्रैफिक बहुत ज्यादा है।
108362,2025-06-08 20:50:00,@anayagate,Assam,Kannada,ನಮ್ಮ ರಾಜ್ಯದಲ್ಲಿ ಮಳೆಯಾಗಿದೆ.,#ಬೆಂಗಳೂರು,100,138,Neutral,ನಮ್ಮ ರಾಜ್ಯದಲ್ಲಿ ಮಳೆಯಾಗಿದೆ.
108363,2025-06-08 20:50:00,@nirvishanker,Punjab,unknown,Enjoying the weekend vibes!,"#traffic,#policy",91,139,Positive,Enjoying the weekend vibes!
108364,2025-06-08 20:51:00,@saksham24,Telangana,Kannada,ನಮ್ಮ ರಾಜ್ಯದಲ್ಲಿ ಮಳೆಯಾಗಿದೆ.,"#ಮಳೆ,#ಸಿನಿಮಾ",60,52,Neutral,ನಮ್ಮ ರಾಜ್ಯದಲ್ಲಿ ಮಳೆಯಾಗಿದೆ.
108365,2025-06-08 20:51:00,@chandranivan,Gujarat,Kannada,ನಮ್ಮ ರಾಜ್ಯದಲ್ಲಿ ಮಳೆಯಾಗಿದೆ.,#ಬೆಂಗಳೂರು,71,104,Neutral,ನಮ್ಮ ರಾಜ್ಯದಲ್ಲಿ ಮಳೆಯಾಗಿದೆ.
108366,2025-06-08 20:51:00,@balaysumer,Tamil Nadu,English,Traffic is crazy in Bangalore today.,"#traffic,#weekend",88,15,Negative,Traffic is crazy in Bangalore today.
108367,2025-06-08 20:51:00,@shalvgoel,Assam,Hindi,मैं फिल्म देखने गया था।,"#फिल्म,#मौसम",24,65,Neutral,मैं फिल्म देखने गया था।
108368,2025-06-08 20:52:00,@duttdivit,Rajasthan,Kannada,ಬೆಂಗಳೂರಿನಲ್ಲಿ today traffic ತುಂಬಾ ಇದೆ.,"#ಸಿನಿಮಾ,#ಮಳೆ",35,3,Neutral,ಬೆಂಗಳೂರಿನಲ್ಲಿ today traffic ತುಂಬಾ ಇದೆ.
108369,2025-06-08 20:52:00,@lakshay21,Maharashtra,Hindi,आज मौसम बहुत अच्छा है।,#फिल्म,31,181,Neutral,आज मौसम बहुत अच्छा है।
108370,2025-06-08 20:52:00,@doctormiraan,Rajasthan,unknown,Enjoying the weekend vibes!,#weekend,4,0,Positive,Enjoying the weekend vibes!
108371,2025-06-08 20:52:00,@kuruvillaahana,Odisha,Kannada,ನಾನು ಸಿನಿಮಾ ನೋಡುತ್ತಿದ್ದೇನೆ.,"#ಬೆಂಗಳೂರು,#ಮಳೆ",98,189,Neutral,ನಾನು ಸಿನಿಮಾ ನೋಡುತ್ತಿದ್ದೇನೆ.
108372,2025-06-08 20:53:00,@drajagopal,Uttar Pradesh,Kannada,ಬೆಂಗಳೂರಿನಲ್ಲಿ today traffic ತುಂಬಾ ಇದೆ.,#ಸಿನಿಮಾ,64,26,Neutral,ಬೆಂಗಳೂರಿನಲ್ಲಿ today traffic ತುಂಬಾ ಇದೆ.
108373,2025-06-08 20:53:00,@pranaykaul,Delhi,Kannada,ಬೆಂಗಳೂರಿನಲ್ಲಿ today traffic ತುಂಬಾ ಇದೆ.,"#ಸಿನಿಮಾ,#ಬೆಂಗಳೂರು",40,83,Neutral,ಬೆಂಗಳೂರಿನಲ್ಲಿ today traffic ತುಂಬಾ ಇದೆ.
108374,2025-06-08 20:53:00,@umangsaraf,Jharkhand,Kannada,ಬೆಂಗಳೂರಿನಲ್ಲಿ today traffic ತುಂಬಾ ಇದೆ.,"#ಮಳೆ,#ಬೆಂಗಳೂರು",46,110,Neutral,ಬೆಂಗಳೂರಿನಲ್ಲಿ today traffic ತುಂಬಾ ಇದೆ.
108375,2025-06-08 20:53:00,@hansh21,Bihar,Kannada,ನಾನು ಸಿನಿಮಾ ನೋಡುತ್ತಿದ್ದೇನೆ.,"#ಮಳೆ,#ಸಿನಿಮಾ",91,195,Neutral,ನಾನು ಸಿನಿಮಾ ನೋಡುತ್ತಿದ್ದೇನೆ.
108376,2025-06-08 20:54:00,@rheatank,Rajasthan,English,Traffic is crazy in Bangalore today.,"#policy,#traffic",7,156,Negative,Traffic is crazy in Bangalore today.
108377,2025-06-08 20:54:00,@mishti58,Kerala,Kannada,ಬೆಂಗಳೂರಿನಲ್ಲಿ today traffic ತುಂಬಾ ಇದೆ.,#ಮಳೆ,18,150,Neutral,ಬೆಂಗಳೂರಿನಲ್ಲಿ today traffic ತುಂಬಾ ಇದೆ.
108378,2025-06-08 20:54:00,@rajagopaljivin,Maharashtra,Hindi,आज मौसम बहुत अच्छा है।,"#दिल्ली,#मौसम",12,78,Neutral,आज मौसम बहुत अच्छा है।
108379,2025-06-08 20:54:00,@doratrisha,Assam,English,The new policy is disappointing.,#weekend,90,9,Negative,The new policy is disappointing.
108380,2025-06-08 20:55:00,@ckoshy,Jharkhand,unknown,Enjoying the weekend vibes!,"#policy,#weekend",9,33,Positive,Enjoying the weekend vibes!
108381,2025-06-08 20:55:00,@okoshy,Gujarat,Kannada,ನಾನು ಸಿನಿಮಾ ನೋಡುತ್ತಿದ್ದೇನೆ.,"#ಸಿನಿಮಾ,#ಬೆಂಗಳೂರು",11,179,Neutral,ನಾನು ಸಿನಿಮಾ ನೋಡುತ್ತಿದ್ದೇನೆ.
108382,2025-06-08 20:55:00,@kthakkar,Maharashtra,English,The new policy is disappointing.,#policy,21,181,Negative,The new policy is disappointing.
108383,2025-06-08 20:55:00,@lakshaywable,West Bengal,Kannada,ನಮ್ಮ ರಾಜ್ಯದಲ್ಲಿ ಮಳೆಯಾಗಿದೆ.,#ಮಳೆ,58,148,Neutral,ನಮ್ಮ ರಾಜ್ಯದಲ್ಲಿ ಮಳೆಯಾಗಿದೆ.
108384,2025-06-08 20:56:00,@tanyachada,Bihar,Hindi,मैं फिल्म देखने गया था।,"#फिल्म,#दिल्ली",59,62,Neutral,मैं फिल्म देखने गया था।
108385,2025-06-08 20:56:00,@ggoel,Gujarat,Kannada,ನಮ್ಮ ರಾಜ್ಯದಲ್ಲಿ ಮಳೆಯಾಗಿದೆ.,#ಬೆಂಗಳೂರು,39,25,Neutral,ನಮ್ಮ ರಾಜ್ಯದಲ್ಲಿ ಮಳೆಯಾಗಿದೆ.
108386,2025-06-08 20:56:00,@miraya02,Rajasthan,Hindi,आज मौसम बहुत अच्छा है।,"#दिल्ली,#फिल्म",21,44,Neutral,आज मौसम बहुत अच्छा है।
108387,2025-06-08 20:56:00,@anahita84,Kerala,English,The new policy is disappointing.,"#weekend,#policy",25,131,Negative,The new policy is disappointing.
108388,2025-06-08 20:57:00,@ddevan,Odisha,English,Traffic is crazy in Bangalore today.,#weekend,78,94,Negative,Traffic is crazy in Bangalore today.
108389,2025-06-08 20:57:00,@myra85,West Bengal,Kannada,ಬೆಂಗಳೂರಿನಲ್ಲಿ today traffic ತುಂಬಾ ಇದೆ.,"#ಮಳೆ,#ಸಿನಿಮಾ",69,59,Neutral,ಬೆಂಗಳೂರಿನಲ್ಲಿ today traffic ತುಂಬಾ ಇದೆ.
108390,2025-06-08 20:57:00,@sehermadan,Delhi,Hindi,आज मौसम बहुत अच्छा है।,"#दिल्ली,#फिल्म",10,6,Neutral,आज मौसम बहुत अच्छा है।
108391,2025-06-08 20:57:00,@urvidyal,Uttar Pradesh,English,Traffic is crazy in Bangalore today.,"#policy,#weekend",15,12,Negative,Traffic is crazy in Bangalore today.
108392,2025-06-08 20:58:00,@ysavant,Odisha,Hindi,दिल्ली की ट्रैफिक बहुत ज्यादा है।,#दिल्ली,58,146,Neutral,दिल्ली की ट्रैफिक बहुत ज्यादा है।
108393,2025-06-08 20:58:00,@zbir,Kerala,English,Traffic is crazy in Bangalore today.,#weekend,43,23,Negative,Traffic is crazy in Bangalore today.
108394,2025-06-08 20:58:00,@advikshankar,Delhi,unknown,Enjoying the weekend vibes!,"#traffic,#weekend",79,108,Positive,Enjoying the weekend vibes!
108395,2025-06-08 20:58:00,@vivaan72,Maharashtra,Hindi,आज मौसम बहुत अच्छा है।,"#मौसम,#फिल्म",61,50,Neutral,आज मौसम बहुत अच्छा है।
108396,2025-06-08 20:59:00,@tarandua,Assam,Kannada,ಬೆಂಗಳೂರಿನಲ್ಲಿ today traffic ತುಂಬಾ ಇದೆ.,"#ಮಳೆ,#ಬೆಂಗಳೂರು",67,122,Neutral,ಬೆಂಗಳೂರಿನಲ್ಲಿ today traffic ತುಂಬಾ ಇದೆ.
108397,2025-06-08 20:59:00,@vanyaray,Gujarat,English,Traffic is crazy in Bangalore today.,#traffic,7,169,Negative,Traffic is crazy in Bangalore today.
108398,2025-06-08 20:59:00,@sara51,Maharashtra,Kannada,ನಮ್ಮ ರಾಜ್ಯದಲ್ಲಿ ಮಳೆಯಾಗಿದೆ.,#ಸಿನಿಮಾ,82,117,Neutral,ನಮ್ಮ ರಾಜ್ಯದಲ್ಲಿ ಮಳೆಯಾಗಿದೆ.
108399,2025-06-08 20:59:00,@jchad,Odisha,Kannada,ನಾನು ಸಿನಿಮಾ ನೋಡುತ್ತಿದ್ದೇನೆ.,"#ಮಳೆ,#ಸಿನಿಮಾ",33,37,Neutral,ನಾನು ಸಿನಿಮಾ ನೋಡುತ್ತಿದ್ದೇನೆ.
108400,2025-06-08 21:00:00,@jayantchand,Tamil Nadu,Kannada,ನಾನು ಸಿನಿಮಾ ನೋಡುತ್ತಿದ್ದೇನೆ.,"#ಬೆಂಗಳೂರು,#ಮಳೆ",13,74,Neutral,ನಾನು ಸಿನಿಮಾ ನೋಡುತ್ತಿದ್ದೇನೆ.
108401,2025-06-08 21:00:00,@aayush18,Kerala,Hindi,मैं फिल्म देखने गया था।,#फिल्म,29,15,Neutral,मैं फिल्म देखने गया था।
108402,2025-06-08 21:00:00,@sumersethi,Jharkhand,Kannada,ನಮ್ಮ ರಾಜ್ಯದಲ್ಲಿ ಮಳೆಯಾಗಿದೆ.,#ಬೆಂಗಳೂರು,8,56,Neutral,ನಮ್ಮ ರಾಜ್ಯದಲ್ಲಿ ಮಳೆಯಾಗಿದೆ.
108403,2025-06-08 21:00:00,@wchad,Tamil Nadu,Kannada,ನಮ್ಮ ರಾಜ್ಯದಲ್ಲಿ ಮಳೆಯಾಗಿದೆ.,#ಮಳೆ,8,72,Neutral,ನಮ್ಮ ರಾಜ್ಯದಲ್ಲಿ ಮಳೆಯಾಗಿದೆ.
108404,2025-06-08 21:01:00,@alia28,Uttar Pradesh,Hindi,मैं फिल्म देखने गया था।,"#मौसम,#फिल्म",31,119,Neutral,मैं फिल्म देखने गया था।
108405,2025-06-08 21:01:00,@lchandra,Kerala,English,Enjoying the weekend vibes!,#weekend,84,157,Positive,Enjoying the weekend vibes!
108406,2025-06-08 21:01:00,@jivin01,Telangana,Kannada,ಬೆಂಗಳೂರಿನಲ್ಲಿ today traffic ತುಂಬಾ ಇದೆ.,#ಬೆಂಗಳೂರು,3,169,Neutral,ಬೆಂಗಳೂರಿನಲ್ಲಿ today traffic ತುಂಬಾ ಇದೆ.
108407,2025-06-08 21:01:00,@vritikabumb,Uttar Pradesh,Kannada,ನಾನು ಸಿನಿಮಾ ನೋಡುತ್ತಿದ್ದೇನೆ.,#ಸಿನಿಮಾ,72,119,Neutral,ನಾನು ಸಿನಿಮಾ ನೋಡುತ್ತಿದ್ದೇನೆ.
108408,2025-06-08 21:02:00,@raghavbassi,Odisha,Hindi,दिल्ली की ट्रैफिक बहुत ज्यादा है।,"#फिल्म,#दिल्ली",23,89,Neutral,दिल्ली की ट्रैफिक बहुत ज्यादा है।
108409,2025-06-08 21:02:00,@jiya92,Maharashtra,Hindi,दिल्ली की ट्रैफिक बहुत ज्यादा है।,"#फिल्म,#दिल्ली",8,54,Neutral,दिल्ली की ट्रैफिक बहुत ज्यादा है।
108410,2025-06-08 21:02:00,@subramaniamabram,Assam,Hindi,आज मौसम बहुत अच्छा है।,"#फिल्म,#दिल्ली",37,158,Neutral,आज मौसम बहुत अच्छा है।
108411,2025-06-08 21:02:00,@khegde,Odisha,unknown,Enjoying the weekend vibes!,"#policy,#weekend",51,48,Positive,Enjoying the weekend vibes!
108412,2025-06-08 21:03:00,@ibahri,Karnataka,Kannada,ಬೆಂಗಳೂರಿನಲ್ಲಿ today traffic ತುಂಬಾ ಇದೆ.,"#ಸಿನಿಮಾ,#ಮಳೆ",56,28,Neutral,ಬೆಂಗಳೂರಿನಲ್ಲಿ today traffic ತುಂಬಾ ಇದೆ.
108413,2025-06-08 21:03:00,@aiyengar,Karnataka,Kannada,ಬೆಂಗಳೂರಿನಲ್ಲಿ today traffic ತುಂಬಾ ಇದೆ.,"#ಬೆಂಗಳೂರು,#ಸಿನಿಮಾ",84,199,Neutral,ಬೆಂಗಳೂರಿನಲ್ಲಿ today traffic ತುಂಬಾ ಇದೆ.
108414,2025-06-08 21:03:00,@shlok09,Karnataka,Hindi,दिल्ली की ट्रैफिक बहुत ज्यादा है।,#मौसम,12,16,Neutral,दिल्ली की ट्रैफिक बहुत ज्यादा है।
108415,2025-06-08 21:03:00,@adah32,Uttar Pradesh,Kannada,ನಾನು ಸಿನಿಮಾ ನೋಡುತ್ತಿದ್ದೇನೆ.,#ಸಿನಿಮಾ,18,32,Neutral,ನಾನು ಸಿನಿಮಾ ನೋಡುತ್ತಿದ್ದೇನೆ.
108416,2025-06-08 21:04:00,@khareraunak,Bihar,unknown,Enjoying the weekend vibes!,#policy,91,35,Positive,Enjoying the weekend vibes!
108417,2025-06-08 21:04:00,@andrasaanvi,Tamil Nadu,Kannada,ಬೆಂಗಳೂರಿನಲ್ಲಿ today traffic ತುಂಬಾ ಇದೆ.,#ಬೆಂಗಳೂರು,27,28,Neutral,ಬೆಂಗಳೂರಿನಲ್ಲಿ today traffic ತುಂಬಾ ಇದೆ.
108418,2025-06-08 21:04:00,@mannatbarad,Uttar Pradesh,Hindi,आज मौसम बहुत अच्छा है।,"#दिल्ली,#फिल्म",86,78,Neutral,आज मौसम बहुत अच्छा है।
108419,2025-06-08 21:04:00,@shantara,Maharashtra,Hindi,दिल्ली की ट्रैफिक बहुत ज्यादा है।,"#मौसम,#दिल्ली",14,154,Neutral,दिल्ली की ट्रैफिक बहुत ज्यादा है।
108420,2025-06-08 21:05:00,@manimadhup,Maharashtra,English,Traffic is crazy in Bangalore today.,"#policy,#traffic",47,126,Negative,Traffic is crazy in Bangalore today.
108421,2025-06-08 21:05:00,@tusharsingh,Punjab,unknown,Enjoying the weekend vibes!,#policy,7,50,Positive,Enjoying the weekend vibes!
108422,2025-06-08 21:05:00,@heerrao,Rajasthan,Hindi,आज मौसम बहुत अच्छा है।,"#फिल्म,#दिल्ली",66,102,Neutral,आज मौसम बहुत अच्छा है।
108423,2025-06-08 21:05:00,@himmatbuch,Tamil Nadu,Kannada,ನಮ್ಮ ರಾಜ್ಯದಲ್ಲಿ ಮಳೆಯಾಗಿದೆ.,"#ಬೆಂಗಳೂರು,#ಮಳೆ",51,45,Neutral,ನಮ್ಮ ರಾಜ್ಯದಲ್ಲಿ ಮಳೆಯಾಗಿದೆ.
108424,2025-06-08 21:06:00,@anahi11,Odisha,English,Enjoying the weekend vibes!,"#traffic,#weekend",48,189,Positive,Enjoying the weekend vibes!
108425,2025-06-08 21:06:00,@vaibhavvarkey,Telangana,English,The new policy is disappointing.,"#policy,#weekend",82,141,Negative,The new policy is disappointing.
108426,2025-06-08 21:06:00,@saranazad,Bihar,Hindi,मैं फिल्म देखने गया था।,#फिल्म,2,91,Neutral,मैं फिल्म देखने गया था।
108427,2025-06-08 21:06:00,@hanne,Maharashtra,English,Traffic is crazy in Bangalore today.,"#traffic,#policy",63,135,Negative,Traffic is crazy in Bangalore today.
108428,2025-06-08 21:07:00,@anahikibe,Karnataka,Hindi,दिल्ली की ट्रैफिक बहुत ज्यादा है।,"#दिल्ली,#मौसम",19,187,Neutral,दिल्ली की ट्रैफिक बहुत ज्यादा है।
108429,2025-06-08 21:07:00,@dyalyakshit,Uttar Pradesh,Hindi,मैं फिल्म देखने गया था।,"#मौसम,#दिल्ली",29,113,Neutral,मैं फिल्म देखने गया था।
108430,2025-06-08 21:07:00,@yakshit16,Karnataka,English,The new policy is disappointing.,"#weekend,#traffic",36,79,Negative,The new policy is disappointing.
108431,2025-06-08 21:07:00,@khalsaadira,Gujarat,English,Enjoying the weekend vibes!,"#policy,#traffic",67,19,Positive,Enjoying the weekend vibes!
